sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10
9.270,5.060,10.168,7.862,7.331,14.635,10.315,17.277,4.935,2.644
3.261,1.444,1.349,13.046,8.747,6.782,17.885,1.953,0.855,0.352
37.876,3.308,11.063,13.098,9.595,6.990,3.048,9.200,9.372,19.739
18.439,0.832,5.884,14.545,6.335,37.439,31.297,3.602,2.039,15.458
14.187,0.003,12.124,42.719,10.892,18.426,36.633,13.774,23.371,14.417
14.209,5.504,0.585,0.268,30.106,19.402,17.029,9.807,0.772,15.862
10.251,16.028,32.394,0.007,6.593,30.356,11.904,16.686,1.877,5.426
26.800,16.253,1.616,10.638,2.536,22.561,13.075,9.954,0.717,1.622
0.277,5.781,5.124,1.083,23.633,45.756,19.987,19.969,3.241,9.184
7.224,0.742,14.689,9.598,4.651,0.118,4.937,12.768,4.563,8.426
14.775,1.451,6.503,24.704,4.439,23.361,32.008,11.520,5.651,20.544
0.026,12.871,3.281,5.670,2.860,14.908,6.084,14.442,11.354,12.005
12.703,19.491,0.050,5.339,3.421,16.395,29.997,8.654,0.328,3.938
33.817,1.360,1.077,1.484,31.077,0.747,26.381,40.941,34.259,0.166
2.469,3.031,0.114,7.384,20.086,20.723,27.974,1.311,32.475,0.126
17.883,2.236,2.564,16.806,4.389,7.330,0.046,4.702,14.437,39.256
28.589,0.794,31.706,15.859,0.906,10.606,14.317,5.626,4.963,29.398
0.314,13.085,34.960,5.049,29.134,26.015,30.636,7.767,2.534,26.168
23.064,31.072,2.862,39.827,1.686,3.221,10.785,22.182,9.068,5.367
22.612,10.573,23.485,7.411,32.270,22.893,1.540,2.715,0.669,4.487
10.569,1.280,7.504,20.960,11.846,33.875,7.490,0.454,23.035,2.253
28.997,26.822,23.172,17.263,10.056,8.328,4.822,29.812,31.871,13.822
21.181,36.873,8.856,10.102,3.117,24.032,12.943,16.954,1.963,9.776
2.354,6.214,34.179,7.544,5.510,5.504,3.472,45.990,9.030,16.443
34.675,5.418,13.683,6.664,4.804,2.055,4.299,5.795,3.503,4.688
36.375,12.436,0.641,12.922,13.007,26.008,41.510,35.154,28.661,6.462
4.274,39.116,6.174,8.144,14.869,3.918,8.294,18.904,9.786,10.510
11.756,19.155,29.430,1.538,2.210,0.577,3.635,3.585,2.973,13.111
1.329,4.684,1.534,5.564,1.208,30.559,34.403,11.329,0.449,2.657
19.391,12.522,6.751,6.680,9.196,13.813,7.014,4.105,31.340,0.710
5.441,12.094,19.946,21.450,1.212,14.138,6.496,7.079,9.272,7.523
0.404,8.748,10.692,3.257,7.404,9.399,24.937,9.958,14.302,0.542
20.851,11.995,29.106,4.451,37.974,9.231,46.582,5.329,4.154,21.046
0.671,19.078,4.060,14.744,2.117,10.641,2.304,21.020,8.439,17.479
4.977,10.554,7.113,14.534,5.629,0.772,0.461,3.858,26.507,2.444
12.472,6.026,3.250,10.195,2.642,6.599,0.525,8.808,5.606,3.869
38.185,0.057,9.256,17.644,3.898,40.117,14.846,10.053,6.267,5.339
1.330,0.582,5.556,15.950,30.866,37.938,8.624,18.307,22.074,17.889
30.539,8.276,2.625,30.056,7.959,8.198,7.362,33.426,12.648,3.777
0.140,3.103,7.338,7.896,15.261,14.360,1.662,10.160,1.797,10.988
30.450,7.028,11.705,12.426,6.818,11.996,17.255,5.242,7.132,3.295
39.429,22.118,22.455,29.398,25.170,1.926,28.356,17.012,3.975,2.736
17.279,6.988,18.268,3.566,0.810,32.301,31.366,26.388,7.409,29.514
20.899,1.202,5.256,3.370,22.615,6.919,33.870,12.542,45.119,28.770
21.543,6.124,0.159,7.805,1.276,24.896,8.930,9.713,1.350,3.113
8.557,18.155,2.405,0.923,34.340,8.928,35.265,0.014,0.205,0.038
19.627,26.669,8.026,1.777,4.474,5.483,9.809,16.655,1.138,0.113
20.271,7.637,10.104,3.712,10.051,32.020,11.508,10.826,28.429,4.894
6.662,25.210,25.974,0.221,0.760,3.665,3.111,13.708,1.262,9.496
18.681,6.122,1.728,6.006,48.295,14.664,9.310,2.762,29.190,2.772
8.415,22.460,1.287,17.232,3.020,0.745,26.577,10.166,11.652,42.715
10.062,2.724,17.050,5.349,41.674,32.011,4.667,17.245,4.343,3.533
29.606,27.400,6.870,3.581,6.450,32.785,5.453,29.313,11.266,1.735
24.548,1.106,4.147,27.669,0.382,25.985,13.450,0.661,23.982,23.449
30.817,11.837,0.293,10.541,13.915,2.273,22.496,9.135,0.150,10.726
1.954,27.010,0.519,0.024,5.389,6.145,0.170,0.961,39.259,17.470
1.341,1.773,3.816,14.040,26.758,12.011,1.877,13.085,5.226,32.754
1.396,10.548,36.837,4.923,10.025,6.803,1.588,12.333,10.507,6.726
11.006,7.086,6.575,27.470,30.401,4.149,7.520,3.054,5.041,1.487
20.623,3.455,7.329,24.284,15.753,24.602,0.930,0.842,10.079,7.400
27.696,0.245,6.103,4.048,33.611,18.233,3.992,15.073,31.559,9.859
5.589,35.922,2.626,8.449,11.393,16.521,0.916,6.982,39.615,44.803
0.244,21.780,27.122,22.650,38.970,0.794,11.692,19.406,6.285,14.800
4.273,6.422,0.156,5.894,1.494,5.760,8.609,13.375,1.390,15.701
17.632,32.408,0.527,5.533,1.181,3.379,41.087,9.877,20.791,14.817
22.336,3.312,16.158,5.105,9.021,17.442,4.550,21.264,11.169,18.181
2.182,7.083,2.458,5.958,18.473,3.376,6.205,15.645,0.673,11.624
3.720,3.741,26.537,0.948,12.888,2.303,22.708,8.680,5.069,18.640
6.856,12.276,3.305,12.350,17.276,9.965,40.134,16.644,14.330,16.308
24.737,27.915,1.291,7.508,10.960,5.342,12.631,18.959,3.904,5.646
9.258,21.697,7.325,23.836,33.096,23.711,17.961,7.549,5.432,0.926
20.917,9.966,1.364,14.592,2.979,9.706,5.204,38.463,4.523,7.613
7.440,14.355,0.923,6.801,16.348,2.784,32.012,1.978,26.101,3.223
17.574,5.441,23.691,17.453,3.039,1.269,17.509,19.465,6.708,2.536
47.840,30.726,0.696,36.882,20.151,49.927,7.526,3.050,25.561,3.115
25.824,0.285,14.813,12.753,21.188,27.938,0.577,3.359,10.040,37.115
21.878,7.548,31.900,21.444,2.840,36.503,15.103,29.296,16.215,36.360
18.109,10.842,8.442,4.106,15.323,16.457,9.685,7.319,7.551,31.738
3.999,2.865,21.678,5.676,26.862,36.091,5.525,3.143,1.234,7.523
6.897,2.363,30.796,25.454,1.287,0.960,25.513,2.586,11.101,10.752
8.525,13.700,12.661,2.615,16.926,2.954,24.362,0.314,4.137,19.552
38.790,0.642,6.925,34.586,5.423,4.679,1.366,26.257,24.906,29.838
4.859,5.650,13.218,14.388,11.663,0.387,1.757,5.541,33.422,30.814
3.387,26.227,15.639,4.690,2.747,8.331,13.030,10.244,0.134,4.615
10.392,5.426,9.058,13.816,27.743,9.436,22.397,24.145,10.280,29.654
39.337,4.167,0.526,7.741,1.211,14.497,17.500,0.522,27.592,18.428
0.132,3.983,2.242,6.935,23.354,46.199,27.721,14.035,27.578,0.905
24.441,0.387,14.796,32.278,5.082,25.403,17.252,15.399,3.619,9.176
1.355,12.169,0.914,7.438,0.885,0.864,29.438,37.775,19.759,18.938
21.634,7.705,20.376,21.139,0.407,11.181,45.809,0.371,14.500,4.641
0.393,3.478,0.715,19.342,32.998,10.178,20.498,39.858,23.851,25.678
2.578,4.049,15.851,8.556,6.847,22.204,43.945,13.267,8.616,6.734
4.466,19.220,8.953,1.096,29.127,30.779,13.313,11.896,2.534,0.716
39.609,18.759,2.124,14.640,3.008,0.670,11.646,33.818,27.048,5.981
1.224,13.442,1.958,9.868,8.880,0.307,9.497,4.232,17.363,2.922
1.509,15.787,9.243,2.460,16.791,7.919,6.445,4.283,13.599,18.834
14.641,16.239,6.540,1.047,5.030,8.847,20.352,11.976,3.821,3.686
42.693,46.534,32.917,39.960,8.865,11.113,2.517,19.969,11.401,9.434
8.120,3.663,0.423,32.981,8.679,1.497,9.303,10.093,3.421,21.085
15.333,3.356,0.050,21.343,13.964,0.244,5.100,3.978,0.379,32.967
36.012,9.091,37.523,30.129,2.675,7.737,19.827,24.930,7.308,39.649
9.233,2.050,5.276,36.174,2.916,39.069,0.178,15.171,0.212,5.490
22.404,40.515,4.017,9.029,2.832,2.989,19.529,0.672,31.541,0.928
1.699,33.700,33.374,1.085,2.653,16.570,1.274,5.638,37.436,36.811
1.818,7.287,19.321,2.718,10.356,30.719,31.110,8.578,28.762,4.183
40.908,7.509,0.211,1.519,6.016,14.810,0.333,2.116,2.462,10.701
33.195,21.467,17.348,0.832,1.502,5.113,0.024,30.708,21.193,25.319
6.219,23.705,27.875,10.124,0.415,31.399,15.483,3.539,12.249,22.322
27.483,13.556,1.047,3.966,6.234,1.774,0.523,15.795,30.003,0.055
24.244,20.223,15.943,13.775,11.506,16.680,2.746,0.839,2.771,7.565
1.522,14.511,6.633,12.650,0.874,11.490,0.949,23.607,0.721,1.614
2.913,6.518,1.996,26.893,11.731,10.663,11.699,21.415,0.029,6.126
2.646,13.895,1.311,12.850,14.409,29.808,15.900,9.634,28.322,4.287
4.939,27.115,11.753,8.985,21.476,0.741,2.087,4.288,8.052,0.556
6.753,10.345,14.591,2.550,15.125,12.499,5.061,24.518,24.391,25.784
37.480,1.037,9.238,4.016,9.985,1.539,0.827,3.652,14.394,1.197
1.831,9.504,37.746,0.001,18.846,7.979,22.537,31.163,17.757,35.906
24.037,21.953,41.528,12.174,32.851,13.581,20.680,1.806,5.051,0.745
2.566,13.388,13.420,0.885,0.978,2.544,3.375,10.907,13.837,1.077
3.951,2.134,4.886,3.969,14.711,9.959,2.249,2.878,11.468,10.935
2.439,10.010,22.023,23.658,12.520,22.469,25.109,15.567,1.134,2.290
2.133,1.985,0.031,30.163,18.248,0.841,2.764,5.582,1.175,41.845
11.054,11.083,11.768,0.261,0.033,2.584,26.575,11.259,4.358,11.747
9.504,1.900,16.015,0.943,7.828,9.495,7.822,12.819,2.182,24.896
20.898,36.661,5.826,1.413,6.347,9.545,19.746,10.480,1.972,0.588
0.634,18.844,22.894,13.333,11.325,0.083,24.391,14.551,10.638,4.837
10.749,5.110,1.641,9.073,32.641,23.799,25.044,8.614,20.614,10.955
3.692,1.077,4.007,27.265,31.020,0.290,13.662,20.181,1.968,5.295
14.656,0.177,9.312,7.506,3.968,2.181,1.683,0.233,10.752,25.353
12.409,16.949,3.716,0.359,35.075,19.196,15.417,6.019,8.986,1.972
3.578,5.857,20.244,4.935,2.215,8.071,8.936,4.582,19.724,5.267
1.964,12.988,8.043,37.147,29.971,20.294,18.939,23.418,21.642,14.847
15.735,17.556,12.491,7.775,0.113,0.219,17.226,28.541,19.955,6.833
0.736,45.816,8.710,2.993,14.239,32.878,0.013,7.405,14.649,6.446
0.300,8.814,32.171,22.425,9.486,10.593,6.477,2.284,1.600,1.835
8.639,17.490,0.281,16.326,10.200,4.746,17.135,24.447,7.354,4.480
7.023,10.019,34.972,1.056,35.192,8.694,22.430,3.817,6.898,3.471
0.336,4.984,14.068,45.602,21.041,5.665,4.644,8.193,1.646,7.602
15.671,14.426,2.333,3.847,6.597,37.212,35.752,11.502,28.649,15.432
12.798,1.375,37.005,22.399,22.191,0.744,5.743,10.657,0.204,36.665
41.083,16.626,8.161,14.246,0.655,39.408,32.411,11.482,10.517,6.313
7.820,10.643,2.628,2.529,15.139,3.755,7.968,1.967,3.076,18.052
12.939,36.876,43.943,10.445,0.605,16.516,23.782,11.487,7.278,1.920
8.722,1.377,26.797,7.397,20.349,5.100,32.999,4.190,14.895,19.758
8.441,9.289,18.544,12.210,17.551,2.875,7.638,1.138,11.003,5.617
11.099,0.543,20.143,9.023,1.790,9.772,0.241,27.923,0.108,3.207
17.915,9.382,10.855,1.975,22.381,11.335,14.173,2.201,17.501,22.848
7.886,13.038,32.317,7.497,7.398,6.263,4.506,0.301,4.508,22.981
3.591,33.778,16.104,19.801,21.367,9.283,1.424,39.021,15.692,12.837
5.098,3.445,16.005,14.808,9.038,6.986,29.699,8.548,15.143,9.952
15.998,22.965,9.415,10.160,21.302,12.491,5.608,14.543,2.433,8.922
40.378,21.085,11.248,25.263,22.437,3.117,10.397,19.335,18.763,33.166
13.866,3.644,16.373,7.812,21.774,10.164,1.910,41.631,2.313,21.821
1.999,3.559,3.549,25.211,5.140,4.467,15.090,0.809,1.508,4.765
28.969,22.316,8.724,1.502,8.471,20.181,10.458,1.171,10.428,0.474
7.568,35.236,2.674,31.056,7.662,13.265,11.174,17.735,0.912,14.975
3.949,1.853,0.687,0.107,20.658,1.713,31.937,27.965,16.541,3.605
11.795,6.686,5.701,0.365,9.746,17.510,26.063,8.206,3.208,6.806
2.634,38.784,5.795,22.125,12.646,1.172,20.875,23.927,14.571,9.276
42.451,1.057,2.685,1.615,4.969,5.874,16.057,17.701,16.574,0.979
15.660,10.874,14.673,16.573,18.026,10.980,6.381,10.927,1.563,24.407
13.269,2.814,8.790,25.335,8.125,0.106,9.304,14.314,3.925,10.909
28.341,18.322,9.181,30.630,3.077,23.217,13.307,14.601,0.851,16.856
2.615,3.610,25.492,0.122,0.664,3.689,0.674,12.609,29.002,15.857
10.014,26.470,35.110,20.342,17.997,9.020,3.892,8.992,17.218,12.954
39.482,11.197,3.286,9.809,3.964,5.713,11.094,8.796,23.181,10.376
3.819,1.652,39.548,1.760,15.735,16.139,14.101,6.207,9.342,28.765
13.105,4.197,37.151,12.131,13.168,10.786,1.106,20.681,21.805,3.609
12.797,0.877,3.673,10.447,14.380,22.187,34.047,14.595,22.639,13.605
17.734,4.931,17.531,7.595,0.674,4.344,44.760,6.839,10.413,0.473
25.444,3.179,5.628,1.789,42.868,7.947,13.265,1.324,3.394,21.602
21.142,7.479,7.315,37.335,26.826,15.568,30.169,12.789,37.996,3.410
28.519,36.264,5.887,2.904,15.502,5.098,10.699,6.969,2.232,8.214
3.720,22.246,23.073,25.753,0.650,26.506,5.427,2.935,18.670,15.633
7.249,46.679,10.103,1.155,4.130,10.031,19.073,7.227,26.381,18.387
14.293,4.947,18.194,6.166,42.606,1.281,20.967,16.830,8.951,9.419
0.711,2.259,28.274,10.136,11.450,16.830,21.688,23.855,1.116,4.491
6.507,5.877,1.867,5.770,10.411,2.531,28.485,4.704,4.959,1.594
10.213,0.087,7.998,30.415,9.210,16.242,3.601,10.390,8.191,0.095
6.379,1.005,8.182,7.447,5.604,28.297,3.265,4.878,10.704,13.033
6.836,40.725,6.195,13.576,4.955,6.729,6.818,26.561,5.069,23.586
1.099,14.715,8.285,34.248,19.039,37.139,20.040,1.081,16.464,4.610
17.592,8.114,8.459,6.896,26.415,20.841,3.700,24.957,11.657,5.153
22.277,16.499,5.470,9.970,2.206,12.813,0.945,26.819,13.280,12.053
12.047,26.794,2.572,11.161,12.750,2.015,0.002,31.127,8.592,2.867
12.658,20.825,7.141,24.603,3.696,0.303,12.943,4.676,48.235,0.631
5.754,4.983,6.501,13.686,7.694,6.265,0.181,34.491,7.108,10.627
6.364,0.792,7.540,3.615,16.288,6.029,27.987,29.839,0.402,10.747
1.470,22.460,0.692,1.624,21.753,22.462,33.343,6.182,9.592,18.894
17.775,12.954,42.436,29.035,0.215,26.241,14.682,1.692,38.367,25.929
21.255,3.860,4.961,19.312,24.207,36.300,3.867,2.137,10.360,3.785
2.261,26.447,15.932,40.871,12.453,7.509,2.577,7.011,33.901,12.500
17.213,8.621,18.936,39.785,12.999,26.484,11.117,25.649,7.716,5.470
6.871,42.960,30.249,2.439,22.976,0.192,7.932,0.812,14.485,13.824
0.332,2.000,8.083,2.235,12.024,2.414,14.397,12.176,0.220,13.101
13.500,36.430,7.084,16.654,7.224,1.700,3.276,31.637,9.720,9.480
17.206,2.468,5.190,0.479,4.031,7.919,3.082,6.211,7.657,8.912
9.379,31.588,11.532,2.868,13.208,8.556,3.872,4.943,0.173,3.718
20.394,1.922,5.071,24.572,1.159,4.232,14.266,16.064,3.979,31.029
2.292,9.719,3.702,9.523,0.073,2.531,2.513,7.848,0.706,12.635
0.029,29.969,20.300,36.222,10.991,0.350,29.201,10.791,10.974,0.342
37.765,19.729,7.160,3.586,0.112,2.773,11.177,16.309,5.325,24.358
4.654,28.514,8.293,30.962,4.702,1.084,20.095,26.999,1.301,15.975
6.116,29.239,0.777,3.029,14.324,21.299,0.910,18.005,0.442,10.953
18.601,9.184,17.135,5.346,9.922,14.303,12.103,16.597,3.442,3.064
8.753,1.931,11.039,25.701,4.739,16.385,11.982,14.697,0.829,2.832
19.172,1.579,2.066,1.111,18.200,13.881,38.950,15.510,10.470,34.322
2.570,22.294,8.377,4.050,42.025,13.235,26.233,8.710,28.363,28.094
11.316,0.197,3.518,17.114,21.356,39.377,8.807,1.451,5.952,3.586
14.837,7.844,0.498,12.453,13.713,0.833,3.676,23.454,33.051,2.393
45.151,18.913,10.830,15.574,35.801,16.095,25.430,5.715,14.640,13.135
0.550,9.438,4.567,21.921,24.408,4.864,13.891,19.625,31.292,3.010
30.153,1.351,13.757,21.374,4.004,32.707,7.105,1.828,5.555,8.618
7.996,11.208,33.088,1.320,6.869,6.342,1.452,9.267,10.348,2.218
3.547,4.961,20.828,0.309,21.522,16.241,15.421,3.127,36.387,1.493
18.665,10.990,28.900,12.993,4.506,2.686,22.141,20.279,12.279,0.615
5.079,2.884,7.347,23.619,1.255,11.046,1.017,9.953,0.014,1.306
4.303,3.884,20.515,1.182,18.314,10.805,10.833,3.390,33.624,2.180
3.091,25.216,6.538,1.683,16.851,37.480,7.583,21.138,7.201,18.000
16.746,10.088,18.073,14.901,36.301,3.387,25.356,20.852,3.380,2.512
29.937,4.113,5.456,11.713,4.419,21.340,0.290,13.861,35.260,21.457
34.187,5.096,10.936,17.642,11.185,0.186,22.980,22.967,1.017,13.521
5.382,4.058,18.203,5.333,19.098,11.960,31.587,21.854,19.423,0.137
29.045,34.856,4.805,21.020,17.079,1.185,0.364,3.844,21.579,15.091
3.984,6.811,30.518,17.754,8.173,10.703,3.955,1.052,38.567,9.525
8.878,11.001,5.493,27.876,11.184,10.893,10.944,14.775,30.323,30.742
11.347,11.898,34.908,23.886,34.208,3.429,7.067,2.440,1.420,2.520
29.103,13.927,32.179,0.367,0.173,1.136,6.203,16.696,2.062,0.299
3.948,1.577,5.899,29.836,8.259,26.939,34.947,5.630,5.847,38.089
7.301,33.429,31.391,7.634,12.949,2.151,19.563,9.628,17.342,13.816
29.955,4.509,26.385,19.936,0.391,5.816,3.688,7.267,26.542,6.460
14.675,5.859,3.897,2.969,20.972,30.695,2.038,14.701,12.448,0.523
7.093,1.560,21.749,1.192,5.896,0.913,5.324,0.023,24.886,9.480
2.107,0.229,1.079,9.216,21.952,21.588,23.120,17.045,7.843,12.021
22.686,11.385,22.278,11.980,34.694,14.085,37.310,5.419,17.503,15.568
3.236,37.156,12.553,2.161,14.067,8.386,5.910,24.035,7.369,32.902
0.557,2.347,4.082,12.556,32.629,19.490,6.098,13.746,8.476,26.887
20.944,6.477,18.313,36.066,7.570,0.112,18.087,9.184,1.541,12.101
2.457,3.070,20.016,9.751,20.575,26.955,24.601,2.916,5.206,32.111
6.274,4.423,32.704,10.364,40.037,26.155,29.041,0.937,1.772,5.569
0.827,14.094,22.883,25.816,4.158,19.152,14.108,1.590,13.519,10.844
0.287,14.321,9.606,5.778,5.425,3.976,5.163,43.497,1.888,22.543
11.324,25.534,6.328,20.627,33.846,1.315,7.917,2.935,35.214,19.247
11.226,1.351,7.434,0.467,14.001,1.157,29.504,17.638,4.761,6.382
24.364,5.330,29.402,16.369,13.064,18.942,1.820,41.798,29.871,15.602
1.470,9.171,6.493,10.726,20.932,2.964,0.305,11.401,19.252,6.466
25.491,5.323,17.774,18.038,9.597,3.203,2.568,4.715,7.487,4.707
23.267,28.085,7.869,35.365,8.185,3.421,20.566,18.355,7.926,19.139
30.500,12.819,4.150,20.590,3.874,10.312,38.628,2.858,21.282,1.220
11.116,7.428,5.413,11.613,32.420,8.285,40.065,28.193,13.395,7.260
27.286,40.967,4.874,7.609,36.587,8.104,2.606,1.389,17.537,30.452
4.660,2.366,0.126,1.616,5.439,5.081,0.640,8.886,16.994,34.281
9.571,2.974,1.109,35.649,2.828,2.377,16.541,24.180,5.241,26.282
5.546,11.751,1.595,40.511,1.519,2.111,0.267,15.834,5.008,13.979
3.430,7.286,5.128,9.156,32.286,4.799,14.539,7.045,13.102,41.045
5.659,4.687,3.549,16.880,15.930,10.289,17.772,29.756,18.736,9.516
29.957,5.029,7.633,13.871,0.494,3.798,9.976,4.978,6.729,27.117
10.276,14.701,22.952,18.878,20.173,2.398,7.101,2.472,22.650,0.459
2.795,7.356,10.081,1.598,3.331,32.130,27.525,7.473,5.945,1.510
1.645,23.683,2.995,20.769,3.151,23.721,18.903,7.011,29.340,2.950
22.447,13.168,7.144,22.880,24.361,2.484,12.191,0.216,8.815,24.334
0.910,6.635,40.712,13.277,11.522,18.796,8.585,33.848,32.648,25.228
15.499,11.208,7.510,29.772,16.647,6.702,35.605,0.235,31.912,3.886
3.441,17.208,14.958,15.793,25.923,1.333,13.938,9.566,3.270,13.694
5.538,8.742,32.356,23.842,11.382,11.171,3.863,10.599,4.005,16.342
13.681,4.418,27.763,3.888,0.949,27.084,14.378,26.080,33.809,5.930
33.550,1.144,24.775,4.116,1.334,6.688,17.750,5.453,36.600,2.175
7.233,22.843,13.400,34.897,9.114,6.227,4.506,8.034,18.925,27.859
0.663,15.790,12.649,28.744,2.750,22.133,17.412,18.065,12.332,6.998
4.177,1.684,9.439,11.598,6.446,3.561,7.204,1.789,29.204,11.881
4.281,21.211,3.949,18.907,23.267,4.081,20.674,1.223,4.765,13.019
4.259,5.792,5.869,39.226,4.128,2.244,8.411,15.592,1.314,2.991
8.354,35.019,27.713,3.522,13.561,0.050,0.356,5.973,19.115,5.059
0.567,23.815,13.364,5.531,34.684,7.186,1.296,15.495,14.097,43.592
15.451,15.624,8.542,1.631,1.625,8.461,5.708,9.588,36.785,5.121
17.107,7.004,2.316,28.817,11.520,10.653,21.332,12.819,7.758,10.989
0.580,13.506,9.475,34.143,17.723,9.239,13.301,14.308,30.500,5.273
13.864,1.292,3.531,24.222,47.503,3.159,6.910,11.632,1.268,16.087
26.454,3.019,26.187,0.792,37.082,18.796,6.915,6.945,24.448,13.722
14.364,4.387,9.889,26.799,1.886,0.261,25.154,1.286,12.035,17.573
12.845,3.430,16.467,48.482,0.210,10.720,4.239,10.905,2.754,22.647
46.548,4.307,21.826,19.434,27.478,0.527,18.124,3.772,18.884,4.966
3.013,16.368,35.811,15.666,29.157,17.383,1.785,12.230,18.631,17.105
1.365,0.599,32.237,2.274,6.553,11.530,0.911,11.487,28.651,6.102
11.416,5.544,6.069,14.539,19.689,8.398,26.804,6.920,5.489,4.416
7.436,6.174,18.375,7.676,7.770,2.209,11.376,4.333,0.191,4.139
4.051,5.523,2.833,16.066,3.140,5.345,37.277,37.231,0.783,10.395
4.092,22.279,3.221,0.785,38.058,1.709,16.214,2.201,29.079,2.542
0.150,22.049,3.324,4.648,0.186,2.515,24.637,11.464,5.630,11.409
9.918,20.831,5.915,11.911,27.704,9.499,20.552,3.749,7.283,12.718
10.007,5.958,13.404,39.654,7.122,14.047,17.750,16.131,12.589,25.461
21.366,1.022,0.319,13.315,36.375,20.227,2.684,7.556,0.548,5.299
11.890,26.136,15.235,16.174,7.716,20.085,0.268,27.414,0.584,7.885
18.307,4.076,5.114,8.708,16.063,19.848,0.566,2.548,16.828,16.745
17.891,22.020,0.991,14.900,7.139,14.350,6.492,6.682,0.004,15.405
4.739,1.897,5.578,15.497,2.890,41.715,0.934,2.115,15.416,4.423
20.732,7.708,17.105,5.110,0.716,4.522,16.704,19.991,30.436,35.411
0.779,19.131,3.194,6.915,9.015,21.806,39.191,3.340,24.011,28.350
1.286,9.046,28.962,19.468,3.776,1.933,2.508,0.977,3.692,22.934
0.495,29.079,13.945,8.334,18.338,3.875,22.530,21.237,24.830,0.357
4.670,5.308,4.463,5.070,19.795,18.361,7.017,38.590,12.426,1.489
12.204,2.190,7.644,10.262,5.322,7.547,7.345,4.735,7.655,21.977
9.369,6.731,5.505,24.331,35.194,2.069,6.494,20.753,7.647,21.933
2.845,14.297,0.840,28.569,11.091,6.725,4.722,29.331,46.285,16.493
13.595,1.984,12.738,8.886,14.469,26.066,23.633,11.271,13.597,19.577
3.254,8.980,23.663,16.878,7.684,21.602,23.232,32.351,0.719,4.172
6.185,1.180,35.196,1.286,11.596,0.440,1.315,10.680,31.905,22.905
11.530,24.477,1.101,16.821,2.068,4.821,37.446,42.787,0.448,4.538
24.638,24.487,7.399,18.131,19.260,15.617,0.466,10.994,1.193,21.645
3.188,4.107,4.197,2.415,20.366,21.773,7.999,23.821,34.663,9.479
40.961,1.512,17.094,7.557,15.139,27.272,20.803,7.035,0.263,32.016
1.917,0.738,26.689,22.686,0.505,7.956,4.280,24.178,4.482,1.467
6.272,4.378,8.344,1.077,1.684,12.472,25.069,0.978,21.228,4.940
4.843,10.373,0.140,5.429,28.701,9.971,2.216,9.126,28.527,15.402
0.010,5.913,14.725,34.215,18.755,31.578,1.484,12.571,6.261,13.354
46.986,11.975,5.430,17.121,39.396,19.736,19.388,30.010,1.840,4.539
2.847,31.608,17.832,4.912,2.415,0.201,0.074,10.465,9.733,0.909
3.061,30.346,24.451,24.577,4.563,2.349,7.928,39.683,1.155,37.684
4.876,6.767,3.415,18.054,0.346,12.406,4.701,33.765,7.696,35.457
3.145,10.990,17.339,32.432,7.592,5.470,1.245,25.948,9.656,17.424
14.754,2.231,5.335,11.737,6.674,30.909,14.389,16.401,1.241,0.344
8.660,6.822,1.029,16.574,0.278,24.912,21.251,10.794,27.094,6.814
7.154,4.908,0.594,3.189,22.447,20.027,10.808,39.357,40.847,46.788
25.206,5.814,11.863,1.247,10.527,18.122,11.588,40.824,8.354,1.972
2.851,0.656,10.125,11.469,9.617,1.121,23.053,0.836,19.093,19.821
12.558,16.591,0.695,7.987,7.006,0.913,7.504,10.821,11.767,18.128
27.572,15.180,8.834,0.270,23.701,8.632,36.325,22.018,3.403,1.281
6.105,30.644,0.963,14.312,2.822,34.035,13.530,2.592,11.523,42.072
19.675,27.086,17.804,8.216,2.636,8.913,2.619,4.970,14.980,9.084
12.036,1.944,14.068,29.205,4.496,10.466,12.646,3.247,3.124,19.180
0.249,2.597,28.614,15.639,6.768,4.270,0.339,6.518,14.931,1.384
0.767,3.425,9.630,2.534,10.025,34.368,31.115,0.952,1.608,0.529
2.399,3.346,7.444,8.007,6.606,6.931,4.224,0.157,0.741,0.139
6.833,10.627,29.083,7.472,34.761,1.115,12.626,1.149,6.987,49.056
10.091,3.313,1.196,25.034,0.954,29.529,2.206,10.391,6.523,36.773
1.955,20.074,16.102,4.803,12.046,0.539,2.012,2.921,32.089,11.802
3.097,9.478,38.960,37.256,3.832,2.445,21.578,4.891,16.476,1.227
36.738,1.177,8.966,2.333,15.957,0.455,3.597,6.403,1.032,36.557
18.003,11.822,1.220,18.335,21.942,16.112,27.508,30.990,7.181,6.723
1.091,5.491,4.714,0.082,2.954,17.714,17.451,5.555,5.570,20.013
7.627,1.392,41.220,25.567,35.790,10.526,8.716,14.772,21.170,0.242
13.990,0.745,17.664,18.943,7.956,1.548,18.641,3.958,7.617,7.146
27.601,3.985,17.238,3.520,22.888,0.124,4.001,2.638,10.030,12.754
17.090,26.972,20.654,5.265,2.639,17.078,8.953,25.718,45.973,5.608
31.339,29.791,20.585,8.886,21.539,1.701,3.735,42.580,33.065,3.890
10.847,16.645,29.765,3.159,7.203,10.941,34.309,1.679,0.314,21.889
